what,kind,bundleId,bundleVersion,description,time
stopped,bundle,org.eclipse.cdt.msw.build,1.0.0.201202111925,"org.eclipse.cdt.msw.build",1783191606802
stopped,bundle,org.eclipse.cdt.managedbuilder.core,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.core",1783191606802
stopped,bundle,org.eclipse.cdt.make.core,7.1.2.201202111925,"org.eclipse.cdt.make.core",1783191606802
stopped,bundle,org.eclipse.cdt.mylyn.ui,3.6.0.v20110608-1400,"org.eclipse.cdt.mylyn.ui",1783191606802
stopped,bundle,org.eclipse.cdt.codan.ui,2.0.1.201202111925,"org.eclipse.cdt.codan.ui",1783191606802
stopped,bundle,com.altera.sbtgui.flash.plugin,13.13.0.132,"com.altera.sbtgui.flash.plugin",1783191606802
stopped,bundle,com.altera.sbtgui.gprof,13.13.0.132,"com.altera.sbtgui.gprof",1783191606803
stopped,bundle,com.altera.sbtgui.core,13.13.0.132,"com.altera.sbtgui.core",1783191606803
stopped,bundle,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui",1783191606803
stopped,bundle,org.eclipse.cdt.core,5.3.2.201202111925,"org.eclipse.cdt.core",1783191606803
activated,perspective,com.altera.sbtgui.ui,,"com.altera.sbtgui.ui.cPerspective",1783191621842
started,bundle,org.eclipse.osgi,3.7.2.v20120110-1415,"org.eclipse.osgi",1783191621842
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110815-1438,"org.eclipse.equinox.simpleconfigurator",1783191621843
started,bundle,com.ibm.icu,4.4.2.v20110823,"com.ibm.icu",1783191621843
started,bundle,org.eclipse.cdt.codan.checkers,1.0.1.201202111925,"org.eclipse.cdt.codan.checkers",1783191621843
started,bundle,org.eclipse.cdt.codan.core,2.0.0.201202111925,"org.eclipse.cdt.codan.core",1783191621844
started,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201202111925,"org.eclipse.cdt.codan.core.cxx",1783191621844
started,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201202111925,"org.eclipse.cdt.codan.ui.cxx",1783191621844
started,bundle,org.eclipse.cdt.core,5.3.2.201202111925,"org.eclipse.cdt.core",1783191621844
started,bundle,org.eclipse.cdt.make.core,7.1.2.201202111925,"org.eclipse.cdt.make.core",1783191621845
started,bundle,org.eclipse.cdt.make.ui,7.1.2.201202111925,"org.eclipse.cdt.make.ui",1783191621846
started,bundle,org.eclipse.cdt.managedbuilder.core,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.core",1783191621847
started,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.gnu.ui",1783191621848
started,bundle,org.eclipse.cdt.msw.build,1.0.0.201202111925,"org.eclipse.cdt.msw.build",1783191621849
started,bundle,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui",1783191621849
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1783191621849
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1783191621850
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1783191621850
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1783191621850
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110928-1504,"org.eclipse.core.filebuffers",1783191621851
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1783191621852
started,bundle,org.eclipse.core.jobs,3.5.101.v20120113-1953,"org.eclipse.core.jobs",1783191621852
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1783191621853
started,bundle,org.eclipse.core.resources,3.7.101.v20120125-1505,"org.eclipse.core.resources",1783191621854
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1783191621854
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1783191621855
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1783191621855
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1783191621856
started,bundle,org.eclipse.debug.core,3.7.1.v20111129-2031,"org.eclipse.debug.core",1783191621856
started,bundle,org.eclipse.egit.core,1.3.0.201202151440-r,"org.eclipse.egit.core",1783191621858
started,bundle,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui",1783191621860
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1783191621860
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1783191621860
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1783191621861
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1783191621861
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1783191621862
started,bundle,org.eclipse.equinox.ds,1.3.1.R37x_v20110701,"org.eclipse.equinox.ds",1783191621862
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1783191621863
started,bundle,org.eclipse.equinox.p2.core,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.core",1783191621863
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110815-1419,"org.eclipse.equinox.p2.directorywatcher",1783191621864
started,bundle,org.eclipse.equinox.p2.engine,2.1.1.R37x_v20111003,"org.eclipse.equinox.p2.engine",1783191621864
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110815-1419,"org.eclipse.equinox.p2.metadata",1783191621865
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110815-1419,"org.eclipse.equinox.p2.metadata.repository",1783191621866
started,bundle,org.eclipse.equinox.p2.operations,2.1.1.R37x_v20111111,"org.eclipse.equinox.p2.operations",1783191621867
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110815-1419,"org.eclipse.equinox.p2.reconciler.dropins",1783191621867
started,bundle,org.eclipse.equinox.p2.repository,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.repository",1783191621868
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk.scheduler",1783191621868
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110815-1419,"org.eclipse.equinox.p2.updatechecker",1783191621869
started,bundle,org.eclipse.equinox.preferences,3.4.2.v20120111-2020,"org.eclipse.equinox.preferences",1783191621870
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1783191621871
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1783191621871
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1783191621872
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1783191621873
started,bundle,org.eclipse.jface,3.7.0.v20110928-1505,"org.eclipse.jface",1783191621873
started,bundle,org.eclipse.jgit,1.3.0.201202151440-r,"org.eclipse.jgit",1783191621874
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1783191621875
started,bundle,org.eclipse.linuxtools.cdt.autotools.core,1.0.2.201202152032,"org.eclipse.linuxtools.cdt.autotools.core",1783191621876
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1783191621876
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1783191621877
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.5.v20120123-0100,"org.eclipse.mylyn.bugzilla.core",1783191621878
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1783191621879
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1783191621879
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1783191621879
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1783191621879
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1783191621881
started,bundle,org.eclipse.mylyn.context.ui,3.6.1.v20120112-0100,"org.eclipse.mylyn.context.ui",1783191621881
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1783191621881
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui",1783191621882
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1783191621883
started,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1783191621884
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1783191621885
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1783191621885
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1783191621886
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1783191621887
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1783191621887
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1783191621888
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1783191621888
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1783191621889
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1783191621890
started,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1783191621891
started,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1783191621891
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1783191621892
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1783191621892
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1783191621892
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1783191621893
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1783191621900
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1783191621901
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1783191621902
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1783191621903
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1783191621903
started,bundle,com.altera.sbtgui.integration,13.13.0.132,"com.altera.sbtgui.integration",1783191621904
started,bundle,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch",1783191621904
started,bundle,com.altera.sbtgui.project,13.13.0.132,"com.altera.sbtgui.project",1783191621905
started,bundle,com.altera.systemconsole,13.13.0.132,"com.altera.systemconsole",1783191621905
started,bundle,com.altera.systemconsole.designs.plugin,13.13.0.132,"com.altera.systemconsole.designs.plugin",1783191621905
started,bundle,com.altera.utilities,13.13.0.132,"com.altera.utilities",1783191621905
os,sysinfo,,,"win32",1783191621906
arch,sysinfo,,,"x86",1783191621906
ws,sysinfo,,,"win32",1783191621906
locale,sysinfo,,,"pt_BR",1783191621906
processors,sysinfo,,,"12",1783191621906
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1783191621906
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1783191621906
java.specification.name,sysinfo,,,"Java Platform API Specification",1783191621906
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1783191621906
java.specification.version,sysinfo,,,"1.6",1783191621906
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1783191621906
java.version,sysinfo,,,"1.6.0_23",1783191621906
java.vm.info,sysinfo,,,"mixed mode",1783191621906
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1783191621906
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1783191621906
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1783191621906
java.vm.specification.version,sysinfo,,,"1.0",1783191621906
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1783191621906
java.vm.version,sysinfo,,,"19.0-b09",1783191621906
started,bundle,org.eclipse.cdt.codan.ui,2.0.1.201202111925,"org.eclipse.cdt.codan.ui",1783191622132
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1783191628908
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1783191629972
started,bundle,com.altera.sbtgui.core,13.13.0.132,"com.altera.sbtgui.core",1783191630790
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1783191630816
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1783191632333
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783191632677
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783191634895
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1783191640793
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1783191640796
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783191641893
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783191644321
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1783191645002
started,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1783191645008
opened,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1783191648249
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1783191648574
started,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1783191648579
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1783191648580
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1783191648581
started,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1783191648587
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783191736064
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1783191739496
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783191739505
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1783191739509
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1783191740715
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783191742066
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1783191746040
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783191746050
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1783191747761
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783191749206
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783191758781
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1783191760014
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783191760574
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783194749063
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1783194749075
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1783194750051
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1783194752563
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783194754169
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783194755856
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783194756463
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783194758635
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783194762071
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783194773910
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783194801089
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783194803511
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1783194803795
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1783194806671
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1783194806874
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1783194816299
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783194823893
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783195711479
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1783195712539
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783195714681
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783195716817
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783195728128
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783195741519
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783195744179
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783195752614
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783195804386
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783195829161
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783195862795
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783195863153
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783195863323
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783196133901
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783196154495
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1783196157188
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1783196160227
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783196160418
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1783196160421
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1783196168787
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783196186474
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783196187616
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783196222235
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783196223611
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783196228127
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783196228902
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783196229055
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783196264153
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783196264391
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783196265952
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783196266284
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783196266654
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783196282154
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783196459584
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1783196459588
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1783196461807
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1783196463228
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783196465160
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783196467310
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783196470063
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783196506156
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783196515996
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783196518036
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783196521857
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1783196524644
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1783196527710
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783196527924
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1783196527927
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1783196539228
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783196617695
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783196656720
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783196657164
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783196663294
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783196664835
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783196769817
