what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1783110451736
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1783110451736
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1783110451736
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1783110451737
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1783110451737
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1783110451737
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1783110451738
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1783110451738
started,bundle,com.altera.sbtgui.integration,13.13.0.132,"com.altera.sbtgui.integration",1783110451738
started,bundle,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch",1783110451739
started,bundle,com.altera.sbtgui.project,13.13.0.132,"com.altera.sbtgui.project",1783110451739
started,bundle,com.altera.systemconsole,13.13.0.132,"com.altera.systemconsole",1783110451739
started,bundle,com.altera.systemconsole.designs.plugin,13.13.0.132,"com.altera.systemconsole.designs.plugin",1783110451740
started,bundle,com.altera.utilities,13.13.0.132,"com.altera.utilities",1783110451740
os,sysinfo,,,"win32",1783110451742
arch,sysinfo,,,"x86",1783110451742
ws,sysinfo,,,"win32",1783110451742
