what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1783174375971
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1783174379215
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783174380251
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1783174382427
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783174382438
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1783174384315
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783174385646
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783174978273
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1783174980353
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1783174980694
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1783174985923
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783174989287
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783174991487
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783175003092
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783175027725
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783175029818
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783175050676
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783175052178
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783175059526
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783175099552
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783175101940
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1783175102234
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1783175105284
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1783175105472
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1783175119041
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783175179199
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783175179761
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783175181644
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783175813318
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1783175813324
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783175819134
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783175821333
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783175824636
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783175831957
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783175844305
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1783175847048
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1783175850084
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783175850274
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1783175850277
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1783175861907
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783176193205
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783176202629
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783176233253
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783176283124
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1783176291166
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1783176291442
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1783176291453
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783176292849
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783176292918
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783176297776
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783176299670
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783176304541
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783176324662
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783176328737
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783176330893
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783176336339
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783176343658
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783176350339
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783176352727
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1783176352990
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1783176355929
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1783176356121
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1783176370231
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783176437877
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783176607011
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1783176607017
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1783176607280
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1783176608385
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1783176609372
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783176611469
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783176661644
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783176664455
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783176666634
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783176669813
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783176672508
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783176672811
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783176676496
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783176680663
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783176683124
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783176683136
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783176688052
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1783176688058
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1783176689299
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1783176692859
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783176695003
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783176697211
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783176699437
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783176701843
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783176702405
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783176705964
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1783176707128
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1783176713556
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783176714420
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783176757025
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1783176757031
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783176759163
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783176761349
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783176763893
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783176771253
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783176776859
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783176779259
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1783176779523
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1783176782502
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1783176782698
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1783176795970
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783176876244
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783178930208
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783178931997
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783178982873
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783178987573
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783179011351
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783179012380
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783179374619
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1783179374624
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1783179374898
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1783179374909
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783179376832
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783179376884
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783179382073
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783179383905
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783179388918
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783179408204
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783179420959
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783179423120
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783179430330
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783179433212
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783179433229
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783179436753
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1783179449754
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1783179453843
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783179456036
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783179499606
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1783179499611
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783179502225
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783179504390
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783179508435
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783179515639
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783179520053
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783179522386
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1783179522641
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1783179525521
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1783179525713
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1783179538542
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783179615508
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783179851583
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783179855373
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783179877011
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783179878222
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783179907361
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783179908071
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783179936410
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783179936840
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783179945772
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1783179947123
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1783179947389
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1783179947400
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783179949248
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783179949305
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783179949571
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783179955343
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783179959151
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783179961020
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783179966808
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783179986038
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783179991748
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783179993925
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783179998365
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783180005563
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783180033331
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783180035712
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1783180035964
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1783180038833
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1783180039021
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1783180051826
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783180131068
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783180526654
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783180527874
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783180647497
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783180647683
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783180648262
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783180648438
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783180648836
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783180653684
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783183162985
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1783183162992
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783183164223
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783183165882
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1783183166167
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1783183166178
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783183168361
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783183168415
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783183180956
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783183182805
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783183188267
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783183189650
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783183213348
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783183215522
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783183217988
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783183225196
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783183230680
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783183233010
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1783183233265
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1783183236121
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1783183236306
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1783183249157
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783183338707
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783183782172
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783183784054
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783183786362
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783183786794
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783183791726
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783183792256
