what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783186317931
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783186340869
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783186346803
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783186349003
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783186352658
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783186359905
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783186365231
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783186367400
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783186369872
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783186377591
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783186377636
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783186399499
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783186404799
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783186406850
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783186410452
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783186412889
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1783186413162
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783186413662
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783186414177
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783186414623
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1783186416244
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783186416442
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1783186416445
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1783186429129
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783186452187
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783186508221
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783186510043
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783187152725
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783187154030
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783187160439
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783187161007
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783187176829
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783187177470
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783187181346
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783187181515
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783187187094
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783187188563
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783188227616
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1783188227623
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1783188227880
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1783188227891
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783188230507
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783188230564
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783188235459
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783188237337
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783188245097
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783188334409
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783188338077
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783188339911
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783188343978
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783188344060
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783188346413
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783188365977
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783188397708
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783188399896
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783188403484
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783188410707
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783188445664
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783188448034
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1783188448289
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1783188451204
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1783188451385
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1783188462512
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783188570683
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783189387399
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783189388349
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783189396941
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1783189398357
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1783189398624
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1783189398635
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783189401939
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783189402005
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783189409366
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783189411230
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783189419249
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783189449459
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783189450329
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783189452274
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783189455609
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783189459939
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783189465745
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783189467912
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783189494921
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783189502138
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783189504730
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783189507105
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1783189507363
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1783189510229
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1783189510418
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1783189523217
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783189532938
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783189563293
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783189563453
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783189564399
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783189566983
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783189615306
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783189619226
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783190191818
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783190192385
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783190272316
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783190274219
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783190286370
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783190297809
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783190334818
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1783190337142
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783190339546
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783190340342
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783190344475
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783190351674
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783190359345
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783190361650
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1783190361905
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1783190364784
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1783190365027
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1783190377883
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783190401148
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783190677688
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783190678364
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783190692437
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783190695290
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783190843353
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1783190843358
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1783190843644
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1783190844786
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783190847424
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783190849322
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783190853018
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783190855291
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1783190855574
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783190857881
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783190863620
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1783190864131
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1783190864325
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1783190864461
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1783190865050
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1783190866300
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1783190867065
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1783190869117
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1783190869971
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1783190871346
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1783190871772
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1783190872784
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1783190873507
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1783190878175
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1783190882753
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1783190886249
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1783190886533
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1783190886623
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783190888532
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783190888588
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783190894147
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783190896043
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783190911784
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783190913675
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783190915824
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783190936374
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1783190937492
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1783190938642
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783190941647
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783190943833
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783190950960
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783190958267
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783190969485
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783190971896
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1783190972162
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1783190975007
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1783190975195
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1783190977203
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1783190977952
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1783190983699
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783191164855
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783191174969
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1783191178336
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783191180923
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783191217764
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1783191223212
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783191224211
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783191353801
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1783191378682
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=0x1a820e0] return code: 2, no processors found",1783191380641
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --go, --accept-bad-sysid, --sidp=0x1a820e0, /cygdrive/c/Users/cjean/Documents/Git/Logica-Final/ProjetoFinal/DE2_NET/software/nios/nios.elf] return code: 2, no processors found",1783191383457
error,log,,,"Downloading ELF Process failed",1783191383459
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783191383484
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783191388503
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1783191389807
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783191392862
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783191394852
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783191399071
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783191401418
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1783191401681
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783191401864
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1783191404493
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783191405120
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1783191405124
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=0x1a820e0] return code: 2, no processors found",1783191407115
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --go, --accept-bad-sysid, --sidp=0x1a820e0, /cygdrive/c/Users/cjean/Documents/Git/Logica-Final/ProjetoFinal/DE2_NET/software/nios/nios.elf] return code: 2, no processors found",1783191409964
error,log,,,"Downloading ELF Process failed",1783191409965
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783191409981
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783191437155
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1783191439985
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1783191440298
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1783191440394
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783191443726
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783191443748
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783191445803
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783191453457
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783191456901
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783191478019
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783191487738
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783191490795
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783191503963
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783191506368
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1783191506628
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1783191509355
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1783191531932
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1783191533685
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProgressView",1783191579559
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProgressView",1783191579599
